13815,0
34439,0
40983,0
57108,0
7953,0
12198,0
19570,0
6881,0
46248,0
8315,0
58372,0
39345,0
27429,0
39721,0
25970,0
11379,0
19114,0
2845,0
17248,0
29547,0
10851,0
38607,0
3963,0
40977,0
26359,0
19584,0
6049,0
3709,0
1862,0
10409,0
2046,0
34233,0
7534,0
58729,0
33224,0
2274,0
34001,0
17283,0
7706,0
14062,0
20257,0
5435,0
31117,0
43537,0
7362,0
7150,0
6082,0
14096,0
10436,0
19789,0
26968,0
6244,0
17613,0
9802,0
6076,0
40948,0
21143,0
4721,0
42247,0
16197,0
24055,0
38638,0
2280,0
3352,0
31587,0
17277,0
51462,0
26950,0
1865,0
58381,0
4719,0
19583,0
59405,0
3964,0
54914,0
10856,0
38600,0
4389,0
13429,0
19113,0
2842,0
3990,0
29786,0
11970,0
19745,0
58375,0
1891,0
38290,0
40984,0
57933,0
32598,0
7954,0
19577,0
15527,0
10869,0
2287,0
18238,0
3355,0
31580,0
17270,0
42240,0
12530,0
24052,0
26361,0
46284,0
6071,0
4726,0
21144,0
21376,0
3731,0
17614,0
6243,0
43702,0
46270,0
6085,0
57130,0
11725,0
5432,0
20250,0
14065,0
2617,0
43530,0
27849,0
36751,0
44371,0
39719,0
2273,0
31574,0
17284,0
34006,0
7701,0
2041,0
3193,0
34234,0
36563,0
14633,0
12539,0
18003,0
3952,0
16199,0
24269,0
38636,0
4945,0
31589,0
18231,0
17279,0
1853,0
14098,0
32768,0
19787,0
3738,0
7996,0
29320,0
40946,0
20259,0
43539,0
31119,0
8324,0
7962,0
13847,0
2048,0
58515,0
58727,0
5863,0
9692,0
15347,0
40979,0
38863,0
14295,0
32565,0
3535,0
26357,0
9833,0
23625,0
7195,0
3707,0
6275,0
53760,0
3363,0
51453,0
17246,0
5094,0
10063,0
38609,0
4374,0
11383,0
31784,0
17848,0
22393,0
2245,0
46410,0
33215,0
4380,0
41407,0
13420,0
22367,0
7505,0
25526,0
57106,0
12196,0
2621,0
43506,0
7353,0
16704,0
36303,0
53794,0
11521,0
40383,0
58720,0
39717,0
9695,0
34008,0
49652,0
58512,0
7965,0
59898,0
2619,0
8323,0
27847,0
13088,0
4728,0
40941,0
1854,0
42418,0
34498,0
10867,0
15529,0
38631,0
5890,0
4942,0
18236,0
2289,0
18004,0
3955,0
43501,0
31121,0
6286,0
36304,0
53793,0
20261,0
11526,0
32596,0
57101,0
6888,0
19579,0
4387,0
41400,0
13427,0
29788,0
31545,0
2242,0
28468,0
33212,0
4373,0
12501,0
31783,0
3364,0
51454,0
17241,0
53303,0
10858,0
5093,0
10064,0
3700,0
6272,0
15172,0
53767,0
20295,0
4717,0
38864,0
40142,0
3532,0
9834,0
6040,0
7132,0
30295,0
11740,0
10692,0
57155,0
20007,0
39318,0
37282,0
20235,0
7300,0
8348,0
31175,0
36734,0
7764,0
12793,0
22334,0
19975,0
7556,0
6484,0
50714,0
49639,0
19149,0
27646,0
2024,0
33074,0
14656,0
5201,0
10030,0
7790,0
34097,0
3330,0
19981,0
3102,0
42225,0
33080,0
24037,0
4327,0
9860,0
10454,0
6226,0
22596,0
2686,0
18639,0
31181,0
3754,0
7569,0
16902,0
2229,0
5830,0
39743,0
34438,0
4788,0
13814,0
6219,0
8383,0
23649,0
12932,0
4318,0
52088,0
48512,0
4916,0
10833,0
10453,0
2681,0
3753,0
9867,0
23671,0
26303,0
4744,0
3939,0
18854,0
3105,0
32969,0
4320,0
3337,0
19388,0
7551,0
50713,0
2023,0
33073,0
14651,0
5808,0
36733,0
7763,0
12794,0
14007,0
37285,0
34400,0
7307,0
2675,0
28863,0
31172,0
7135,0
30292,0
7909,0
57152,0
5662,0
20000,0
51438,0
48515,0
10008,0
4911,0
10834,0
38808,0
9858,0
12935,0
26932,0
8384,0
1807,0
11778,0
13813,0
2478,0
7936,0
10498,0
5837,0
39744,0
20669,0
16139,0
12599,0
52086,0
4316,0
18862,0
42214,0
4918,0
4124,0
15573,0
37623,0
6217,0
3765,0
43590,0
10465,0
5492,0
4540,0
11785,0
15325,0
4772,0
22795,0
23647,0
6025,0
31382,0
2485,0
34436,0
8379,0
3791,0
31144,0
28855,0
10491,0
14031,0
57164,0
11771,0
25544,0
16554,0
52072,0
21580,0
5230,0
34260,0
7567,0
16130,0
2015,0
13442,0
12590,0
6687,0
7755,0
27445,0
3568,0
40118,0
37278,0
22598,0
29170,0
26904,0
6228,0
18637,0
2688,0
4927,0
34099,0
54940,0
12769,0
3930,0
13489,0
24039,0
4329,0
5801,0
35983,0
7558,0
27648,0
19147,0
16933,0
49637,0
38492,0
25923,0
58577,0
20009,0
39316,0
34409,0
46815,0
7752,0
27442,0
5839,0
20667,0
52075,0
16137,0
13445,0
2012,0
12597,0
57163,0
25543,0
11776,0
4781,0
16553,0
31371,0
7938,0
3796,0
31143,0
28852,0
10496,0
40120,0
38806,0
22792,0
6022,0
9856,0
31385,0
2482,0
3762,0
10462,0
5495,0
1809,0
51436,0
10006,0
33284,0
15574,0
37624,0
4311,0
32958,0
52081,0
30633,0
42213,0
14009,0
7309,0
8341,0
7907,0
25924,0
58570,0
5208,0
5806,0
58742,0
35984,0
6479,0
3937,0
19988,0
17812,0
32967,0
4920,0
54947,0
35970,0
3339,0
26903,0
18630,0
29345,0
9869,0
21128,0
1944,0
38345,0
18742,0
26871,0
18570,0
6953,0
41983,0
9543,0
3079,0
8491,0
3845,0
45947,0
44895,0
10379,0
40409,0
48456,0
23967,0
13508,0
8465,0
52138,0
24984,0
44861,0
5148,0
28547,0
33759,0
11409,0
41379,0
19664,0
26885,0
19456,0
27359,0
13950,0
40099,0
3274,0
42153,0
12623,0
6706,0
23164,0
16283,0
4051,0
5183,0
24341,0
21401,0
15634,0
4263,0
10346,0
40436,0
2194,0
3046,0
6534,0
10722,0
41180,0
3422,0
30325,0
27392,0
17507,0
30117,0
4435,0
10510,0
32640,0
5721,0
39852,0
43623,0
6998,0
13153,0
16421,0
22614,0
47283,0
5513,0
44634,0
11436,0
13705,0
30587,0
31455,0
3280,0
5177,0
4899,0
33302,0
4297,0
2160,0
42395,0
34315,0
16419,0
13957,0
5719,0
57815,0
41970,0
57029,0
19663,0
26882,0
2158,0
8462,0
33934,0
11258,0
44866,0
48451,0
24977,0
44892,0
26278,0
18577,0
6954,0
6168,0
41984,0
38342,0
18745,0
7288,0
26876,0
4290,0
37597,0
44859,0
42392,0
3889,0
31452,0
3287,0
5170,0
33305,0
31036,0
28927,0
44633,0
5514,0
1988,0
36213,0
33761,0
38389,0
11431,0
38987,0
39855,0
13154,0
27361,0
43624,0
22613,0
16426,0
47284,0
3617,0
4432,0
40267,0
32647,0
40055,0
32475,0
3425,0
30322,0
48238,0
6157,0
17500,0
4264,0
15633,0
21406,0
24948,0
10341,0
12624,0
3273,0
23163,0
6701,0
16284,0
4056,0
5184,0
30589,0
5179,0
4897,0
4299,0
44850,0
45982,0
8454,0
3880,0
57823,0
27368,0
6996,0
2738,0
19655,0
8202,0
11438,0
17509,0
12847,0
30119,0
4863,0
24941,0
25893,0
10348,0
45976,0
3048,0
3874,0
20340,0
41377,0
14949,0
33757,0
7275,0
27357,0
26285,0
6195,0
39863,0
41979,0
40097,0
33565,0
13506,0
2151,0
19800,0
34324,0
52136,0
57444,0
5146,0
4094,0
42196,0
28549,0
3077,0
18926,0
4252,0
15605,0
40407,0
10377,0
45949,0
4060,0
11097,0
12612,0
23969,0
23155,0
4404,0
41383,0
35454,0
7281,0
30314,0
3413,0
26271,0
6161,0
38945,0
21868,0
24946,0
21408,0
25894,0
3873,0
18310,0
4058,0
4864,0
1972,0
40269,0
37935,0
6965,0
6159,0
12840,0
28929,0
31038,0
8205,0
19652,0
1986,0
38989,0
39067,0
6991,0
13966,0
16428,0
37599,0
44857,0
33139,0
11269,0
8453,0
3887,0
3289,0
7629,0
28571,0
14529,0
4890,0
30313,0
7888,0
26276,0
3414,0
6166,0
40064,0
4403,0
30121,0
35453,0
7286,0
26878,0
42165,0
12615,0
9778,0
3070,0
10370,0
40400,0
5141,0
4093,0
31463,0
34111,0
3084,0
2156,0
13501,0
19807,0
34323,0
57443,0
44868,0
11256,0
27350,0
26282,0
31235,0
6192,0
13959,0
16417,0
22622,0
39864,0
5717,0
33562,0
2700,0
34575,0
16625,0
7272,0
30949,0
6300,0
12225,0
32622,0
15000,0
4457,0
40030,0
6132,0
51370,0
30347,0
31295,0
3440,0
10324,0
4201,0
3818,0
7484,0
6556,0
18975,0
6764,0
12641,0
26474,0
13793,0
40666,0
4033,0
33152,0
22212,0
7470,0
18981,0
34377,0
8438,0
7642,0
16215,0
6790,0
26480,0
2330,0
5115,0
3686,0
11454,0
14314,0
20121,0
5743,0
43641,0
31261,0
7689,0
9713,0
48434,0
6569,0
24912,0
16488,0
6931,0
38327,0
1926,0
18720,0
2559,0
7817,0
11659,0
58004,0
14925,0
14119,0
19606,0
28525,0
35894,0
34348,0
8407,0
16824,0
38585,0
44803,0
57428,0
58460,0
33951,0
39837,0
37191,0
20126,0
14313,0
7013,0
29299,0
31266,0
2753,0
8269,0
3681,0
16212,0
7645,0
26487,0
2337,0
11037,0
41747,0
53282,0
5112,0
33155,0
58458,0
22215,0
2939,0
34370,0
18986,0
31602,0
6763,0
3211,0
26473,0
12646,0
4034,0
4206,0
7483,0
6551,0
3023,0
32417,0
24572,0
40037,0
37165,0
9941,0
6135,0
30340,0
6909,0
31292,0
3447,0
6307,0
18718,0
48068,0
32625,0
10575,0
8400,0
16823,0
44804,0
33956,0
11008,0
41778,0
35893,0
14922,0
16649,0
19601,0
13935,0
31259,0
20119,0
6936,0
3478,0
32428,0
35269,0
3820,0
18171,0
4239,0
4837,0
34189,0
42109,0
48433,0
9714,0
41771,0
5124,0
34174,0
2301,0
6593,0
7441,0
22223,0
8409,0
57426,0
33163,0
52154,0
7025,0
9983,0
7819,0
3485,0
31250,0
2557,0
43670,0
13100,0
11657,0
5772,0
14325,0
36247,0
22475,0
16640,0
42590,0
19608,0
6103,0
24544,0
32421,0
37153,0
38329,0
1928,0
44693,0
22481,0
42564,0
30144,0
41785,0
1570,0
34180,0
6567,0
35260,0
18178,0
3015,0
4230,0
19637,0
48095,0
14914,0
39230,0
39002,0
11668,0
19405,0
9180,0
44832,0
34379,0
8436,0
22812,0
24923,0
6558,0
3816,0
17933,0
48405,0
9722,0
4801,0
30947,0
4459,0
9948,0
48253,0
30349,0
35267,0
9528,0
38578,0
24127,0
4237,0
21455,0
4839,0
23130,0
34187,0
27590,0
42107,0
30143,0
6104,0
3476,0
6938,0
43683,0
10776,0
24543,0
37154,0
11462,0
5547,0
36240,0
7210,0
16647,0
2762,0
13335,0
22640,0
9984,0
31257,0
13107,0
5775,0
34341,0
6594,0
22224,0
7446,0
40496,0
57421,0
52153,0
41776,0
5123,0
34173,0
7674,0
16223,0
40039,0
6907,0
48254,0
29051,0
8293,0
9341,0
18716,0
1910,0
45779,0
48402,0
4806,0
4208,0
24924,0
47678,0
3811,0
2339,0
26489,0
44835,0
18988,0
2937,0
7479,0
39005,0
39839,0
29297,0
19402,0
19630,0
48092,0
14913,0
39237,0
38988,0
13967,0
16429,0
6990,0
28928,0
19653,0
8204,0
28570,0
3288,0
4891,0
44856,0
37598,0
3886,0
28742,0
8452,0
4865,0
4059,0
45970,0
24947,0
21409,0
3872,0
37934,0
6158,0
12841,0
26248,0
1973,0
19806,0
7425,0
34322,0
3085,0
13500,0
2157,0
57442,0
44869,0
11257,0
5140,0
4092,0
34110,0
31462,0
43042,0
33751,0
34574,0
7273,0
2701,0
13958,0
16416,0
22623,0
31234,0
26283,0
25406,0
33563,0
40091,0
39865,0
5716,0
4402,0
34580,0
7287,0
35452,0
26879,0
46392,0
30312,0
3415,0
26277,0
40065,0
10715,0
3071,0
24144,0
4254,0
23153,0
12614,0
42164,0
29035,0
30118,0
37933,0
17508,0
12846,0
6963,0
45977,0
24940,0
25892,0
3875,0
3049,0
4862,0
44851,0
45983,0
4298,0
3881,0
8455,0
48492,0
30588,0
4896,0
5178,0
19654,0
11439,0
13960,0
27369,0
6997,0
4061,0
23154,0
12613,0
23968,0
18927,0
24143,0
10376,0
40406,0
15604,0
4253,0
6160,0
30315,0
3412,0
10712,0
33590,0
38944,0
41382,0
4405,0
34587,0
35455,0
30127,0
6194,0
22624,0
43613,0
27356,0
26284,0
19459,0
31233,0
41144,0
40096,0
33564,0
39862,0
11406,0
41376,0
14948,0
33756,0
34573,0
2706,0
4095,0
28548,0
31465,0
19801,0
7422,0
34325,0
3082,0
2150,0
13507,0
57445,0
10382,0
52137,0
9545,0
45941,0
44893,0
24976,0
48450,0
38343,0
1942,0
7289,0
26877,0
26279,0
18576,0
41985,0
26883,0
12884,0
16418,0
13956,0
19450,0
7873,0
57028,0
5718,0
41971,0
2159,0
8463,0
44867,0
33935,0
28541,0
9783,0
17501,0
6156,0
26246,0
3424,0
30323,0
48239,0
40266,0
32646,0
4433,0
23162,0
16285,0
3272,0
12625,0
24347,0
4057,0
5185,0
10340,0
21407,0
4265,0
24949,0
16271,0
3286,0
31453,0
33304,0
5171,0
44858,0
37596,0
3888,0
42393,0
32480,0
38986,0
39854,0
22612,0
16427,0
47285,0
13155,0
27360,0
31037,0
2730,0
28926,0
33760,0
11430,0
1989,0
5515,0
36212,0
5149,0
28546,0
42199,0
13509,0
44860,0
52139,0
24985,0
13951,0
19457,0
27358,0
40098,0
14946,0
33758,0
41378,0
19665,0
6952,0
41982,0
38344,0
1945,0
26870,0
34589,0
18743,0
23966,0
18929,0
2996,0
3844,0
9542,0
8490,0
3078,0
45946,0
40408,0
44894,0
10378,0
2737,0
11437,0
44635,0
33555,0
5720,0
39853,0
16420,0
22615,0
47282,0
13152,0
6999,0
43622,0
4296,0
34314,0
2161,0
42394,0
30586,0
3281,0
4898,0
33303,0
5176,0
45979,0
10347,0
4262,0
21400,0
15635,0
3047,0
23165,0
6707,0
43080,0
12622,0
3275,0
42152,0
24340,0
4050,0
5182,0
10511,0
24724,0
32641,0
20384,0
38149,0
10723,0
21858,0
17506,0
3423,0
30324,0
7023,0
22641,0
9985,0
5774,0
5546,0
11463,0
16646,0
49942,0
5122,0
41777,0
2307,0
34172,0
6595,0
34340,0
7447,0
16010,0
22225,0
57420,0
33165,0
56734,0
4838,0
24314,0
42106,0
34186,0
23131,0
18942,0
35266,0
21454,0
4236,0
37531,0
24126,0
38579,0
3477,0
43682,0
6939,0
6105,0
37155,0
5780,0
24542,0
4460,0
42562,0
30142,0
33966,0
44834,0
2936,0
18989,0
2338,0
26488,0
11038,0
41748,0
19631,0
14912,0
39236,0
39838,0
7820,0
19403,0
31269,0
29296,0
8292,0
18717,0
9340,0
48067,0
29050,0
1911,0
21833,0
3448,0
6906,0
4209,0
24925,0
17935,0
29606,0
3810,0
48403,0
12649,0
4807,0
38328,0
42565,0
30145,0
22480,0
43685,0
16487,0
6102,0
37152,0
5787,0
15202,0
24545,0
18179,0
3014,0
35261,0
4231,0
32878,0
21453,0
56733,0
27596,0
34181,0
8408,0
6592,0
34347,0
22222,0
7440,0
57427,0
2300,0
34175,0
7672,0
11464,0
19609,0
2764,0
16641,0
31251,0
7818,0
13101,0
2556,0
9982,0
11656,0
48404,0
4800,0
33995,0
24922,0
9511,0
17932,0
3817,0
6901,0
48252,0
30348,0
9949,0
8295,0
30946,0
4458,0
33539,0
39003,0
7827,0
19404,0
9181,0
19636,0
48094,0
14915,0
39231,0
8605,0
22813,0
25038,0
44833,0
8437,0
34378,0
2931,0
4207,0
15650,0
7482,0
34385,0
26472,0
3210,0
6762,0
4035,0
48069,0
18719,0
6306,0
45776,0
32624,0
10574,0
37164,0
32416,0
40036,0
6908,0
30341,0
3446,0
31293,0
9940,0
3680,0
8268,0
45782,0
20315,0
14120,0
39836,0
20127,0
14312,0
5745,0
37190,0
43647,0
31267,0
29298,0
7012,0
58459,0
52163,0
33154,0
31603,0
7476,0
18987,0
34371,0
2938,0
26486,0
2336,0
16213,0
6796,0
5113,0
11036,0
6937,0
3479,0
29061,0
1578,0
4836,0
42108,0
48432,0
34188,0
35268,0
24914,0
4238,0
41779,0
11009,0
35892,0
2309,0
28523,0
16822,0
8401,0
7449,0
38583,0
44805,0
31258,0
7811,0
19600,0
16648,0
26481,0
2331,0
7643,0
6791,0
5114,0
38789,0
11031,0
52164,0
33153,0
31604,0
8439,0
7471,0
34376,0
18980,0
5742,0
14315,0
20120,0
43640,0
7829,0
31260,0
7015,0
2755,0
3687,0
20312,0
32411,0
24574,0
30346,0
3441,0
31294,0
30948,0
4456,0
21234,0
15001,0
32623,0
10573,0
3217,0
12640,0
26475,0
13792,0
6765,0
4032,0
1540,0
40667,0
4200,0
3819,0
34382,0
36248,0
19607,0
13933,0
58005,0
11658,0
16825,0
34349,0
33950,0
44802,0
57429,0
38584,0
28524,0
6568,0
24913,0
58495,0
48435,0
38326,0
18721,0
6930,0
16489,0
5109,0
5935,0
38794,0
34159,0
16209,0
2922,0
8040,0
7834,0
7008,0
39010,0
39222,0
11448,0
19625,0
8272,0
2748,0
31289,0
48241,0
29276,0
1905,0
48073,0
29044,0
30955,0
15478,0
4813,0
48417,0
26468,0
6778,0
17921,0
7498,0
10338,0
7205,0
20330,0
14105,0
41307,0
5760,0
31242,0
43662,0
9991,0
52146,0
33171,0
38599,0
57434,0
6581,0
34354,0
7453,0
2313,0
28539,0
34166,0
5136,0
41763,0
11013,0
4222,0
33185,0
24132,0
6575,0
35272,0
48428,0
42112,0
34192,0
37717,0
1562,0
12206,0
2783,0
15023,0
32601,0
57898,0
5794,0
45561,0
15211,0
24556,0
10763,0
32433,0
43696,0
16494,0
6111,0
12468,0
34398,0
4814,0
24338,0
48410,0
1902,0
10569,0
32639,0
8281,0
48074,0
30952,0
26239,0
48246,0
6915,0
8275,0
19622,0
48080,0
19410,0
8047,0
5758,0
22209,0
33975,0
38793,0
22807,0
8611,0
5793,0
10764,0
32434,0
43691,0
16493,0
9962,0
6116,0
28992,0
2784,0
27582,0
34195,0
7692,0
37710,0
41790,0
4225,0
24909,0
1757,0
33182,0
17919,0
6572,0
54084,0
2314,0
34161,0
7666,0
41764,0
52141,0
57433,0
6586,0
34353,0
7454,0
5767,0
31245,0
7030,0
9996,0
42585,0
7202,0
14102,0
41300,0
18732,0
12208,0
38335,0
43698,0
18500,0
29247,0
9533,0
48426,0
37719,0
41799,0
33943,0
52148,0
44811,0
38597,0
8415,0
35886,0
34168,0
28537,0
5138,0
2779,0
19614,0
11479,0
41309,0
15476,0
40674,0
3204,0
42123,0
12653,0
26466,0
48419,0
6776,0
7496,0
34391,0
4213,0
10336,0
30355,0
9954,0
32402,0
10752,0
24567,0
40022,0
21227,0
37342,0
32630,0
43495,0
8288,0
6312,0
31273,0
7006,0
5751,0
37184,0
20133,0
24593,0
44644,0
11446,0
48089,0
2746,0
44220,0
40680,0
11022,0
41752,0
26492,0
2322,0
7650,0
34157,0
28508,0
12495,0
7462,0
22200,0
18993,0
34365,0
33140,0
58011,0
5769,0
9998,0
19613,0
14930,0
35881,0
28530,0
33944,0
38590,0
33178,0
41558,0
16831,0
8412,0
35875,0
48421,0
24907,0
21449,0
1759,0
9534,0
45568,0
37148,0
6924,0
6118,0
12801,0
38332,0
7465,0
34362,0
18994,0
44829,0
5100,0
41755,0
11025,0
26495,0
2325,0
16200,0
14133,0
11441,0
2741,0
43654,0
31274,0
7001,0
14301,0
37183,0
24594,0
37345,0
10567,0
43492,0
2587,0
30352,0
48248,0
31280,0
26237,0
9953,0
53432,0
6543,0
4214,0
1766,0
37721,0
15471,0
24336,0
38769,0
12654,0
3203,0
9799,0
43056,0
5154,0
4086,0
34336,0
2143,0
57032,0
7055,0
22637,0
26297,0
16630,0
2715,0
19678,0
11415,0
33745,0
20352,0
32451,0
24534,0
33583,0
4624,0
38957,0
46386,0
30306,0
26263,0
34594,0
30908,0
29019,0
7293,0
35446,0
30134,0
9309,0
1164,0
4416,0
12600,0
30550,0
44287,0
24150,0
44889,0
40415,0
37547,0
15617,0
21422,0
4240,0
3859,0
18934,0
3065,0
38392,0
1993,0
44628,0
19647,0
6984,0
7856,0
3892,0
2940,0
8446,0
44842,0
4885,0
28564,0
43069,0
3866,0
6528,0
17943,0
9560,0
53801,0
45964,0
24953,0
4871,0
23178,0
3268,0
4429,0
29026,0
9336,0
9938,0
30339,0
10362,0
4247,0
21425,0
18933,0
3062,0
9558,0
6722,0
12607,0
34593,0
7294,0
35441,0
1163,0
4411,0
37918,0
4623,0
41998,0
38950,0
6174,0
46381,0
6948,0
30301,0
26264,0
16637,0
43435,0
33742,0
33570,0
36002,0
22630,0
7436,0
34331,0
2978,0
3096,0
13513,0
2144,0
34103,0
5153,0
4081,0
3439,0
38153,0
30930,0
29021,0
1538,0
4876,0
5198,0
12638,0
9755,0
3861,0
17944,0
45963,0
24954,0
4882,0
28563,0
2349,0
3895,0
2947,0
8441,0
19016,0
44845,0
6983,0
43638,0
7851,0
39849,0
1994,0
16608,0
10502,0
40272,0
32652,0
4427,0
29028,0
3602,0
9338,0
30337,0
40040,0
32460,0
3868,0
3054,0
40424,0
10354,0
1531,0
23176,0
6714,0
16291,0
12631,0
3266,0
2172,0
8448,0
11272,0
52115,0
33310,0
5165,0
14532,0
43067,0
2340,0
3292,0
5501,0
44626,0
19649,0
28932,0
2724,0
16433,0
27374,0
39840,0
9763,0
48444,0
4840,0
45955,0
44887,0
2985,0
3857,0
9551,0
38959,0
46388,0
6941,0
30308,0
35448,0
29017,0
24708,0
4418,0
41965,0
22639,0
6189,0
7867,0
26897,0
7269,0
19676,0
14955,0
36239,0
28555,0
4088,0
10991,0
44873,0
34338,0
2971,0
22601,0
16434,0
43636,0
27373,0
33541,0
20156,0
39847,0
11423,0
20364,0
5506,0
16606,0
28935,0
5162,0
2347,0
48488,0
43060,0
13522,0
42380,0
25040,0
4878,0
1536,0
5196,0
6713,0
23171,0
16296,0
3261,0
12636,0
2181,0
40423,0
37571,0
17512,0
9931,0
30330,0
6979,0
40047,0
32467,0
38961,0
45535,0
14999,0
24730,0
10505,0
4420,0
44874,0
2976,0
7438,0
3098,0
28552,0
9790,0
10996,0
16639,0
26890,0
34569,0
19671,0
14952,0
13945,0
8014,0
26864,0
19685,0
10708,0
37916,0
40078,0
21873,0
32458,0
6946,0
44880,0
4249,0
2982,0
3850,0
9556,0
43897,0
23972,0
48443,0
9764,0
24906,0
9535,0
35874,0
48420,0
18734,0
38333,0
44689,0
12800,0
9151,0
19612,0
39215,0
37981,0
58010,0
9999,0
7803,0
33179,0
38591,0
33945,0
2915,0
6589,0
8413,0
16830,0
7669,0
28531,0
35880,0
27579,0
44219,0
9952,0
30353,0
2586,0
26236,0
31281,0
40024,0
53433,0
10566,0
37344,0
6314,0
43493,0
38768,0
24337,0
